PID,TEST_CYCLE,TEST_SUITE,TEST_CASE,TARGET RELEASE/BUILD,END TO END TEST NAME,OUTPUT LOCATION,ASSIGNED TEAM,WHEN TO RUN,MAIN FUNCTIONAL AREA,SUB FUNCTIONAL AREA,TOTAL RUN LOGS,RUN LOGS PASSED,RUN LOGS FAILED,RUN LOGS SKIPPED,RUN LOGS ERROR,EXECUTION RESULT,EXECUTION STATE 1,EXECUTION STATE 2,FAILURE MESSAGE 1,FAILURE MESSAGE 2,LINK TO EXECUTION ARTIFACTS 1,LINK TO EXECUTION ARTIFACTS 2,LINK TO LOGS 1,LINK TO LOGS 2
TR-20510467,2025-09-17_STEX,ComputerOnly_Tests,TC-14910,    0.16.621_AzureDeployment_az,[TC-14910] Import Syntax Error IntelliCENTER Lineup,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872029.txt,POD 19 - Pangolin,,IntelliCENTER,[IntelliCENTER],2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20510467\536869583,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20510467\536872029,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user43)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758171788414&to=1758171932453,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user43)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758173446509&to=1758173579574
TR-20510468,2025-09-17_STEX,ComputerOnly_Tests,TC-14917,    0.16.621_AzureDeployment_az,[TC-14917] LD - tag field should not be mislocated when scrolling down,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872028.txt,POD 12 - Wolf,[PixelMatch],Ladder Diagram,"[Ladder Diagram -> Routine, Visual Design, Ladder Diagram]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20510468\536869584,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20510468\536872028,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user40)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758178132941&to=1758178284290,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user44)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758174257116&to=1758174375505
TR-20510472,2025-09-17_STEX,ComputerOnly_Tests,TC-14923,    0.16.621_AzureDeployment_az,[TC-14923] [VD] Dialog Unsupported Local Projects must match with the visual details,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872031.txt,POD 29 - Jaguar,,Project Management,"[Project Management -> Open, Project Management]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20510472\536869587,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20510472\536872031,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user16)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758178796159&to=1758178937355,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user17)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758168050608&to=1758168193695
TR-20510473,2025-09-17_STEX,ComputerOnly_Tests,TC-14925,    0.16.621_AzureDeployment_az,[TC-14925] Open local project and dissmiss unsuportted dialog continue working in a private project,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872030.txt,POD 29 - Jaguar,,Project Management,"[Project Management -> Open, Project Management]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20510473\536869585,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20510473\536872030,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user16)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758157569092&to=1758157641575,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user24)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758180500197&to=1758180594650
TR-20510474,2025-09-17_STEX,ComputerOnly_Tests,TC-14926,    0.16.621_AzureDeployment_az,[TC-14926] Cancel convert local project process from make shared project dialog and continue working in local project,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872024.txt,POD 29 - Jaguar,,Project Management,"[Project Management -> Open, Project Management]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20510474\536869577,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20510474\536872024,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user37)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758152505396&to=1758152605211,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user46)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758159480141&to=1758159578216
TR-20510475,2025-09-17_STEX,ComputerOnly_Tests,TC-14927,    0.16.621_AzureDeployment_az,[TC-14927] Check when opening a shared project the dialog Unsuportted local projects is not displayed,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872025.txt,POD 29 - Jaguar,,Project Management,"[Project Management -> Open, Project Management]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20510475\536869578,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20510475\536872025,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user39)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758161865014&to=1758162103223,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user44)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758149329888&to=1758149598426
TR-20510478,2025-09-17_STEX,ComputerOnly_Tests,TC-14932,    0.16.621_AzureDeployment_az,[TC-14932] Convert local project to an orphan project then Unsupported local project dialog is not displayed,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872027.txt,POD 29 - Jaguar,,Project Management,"[Project Management -> Open, Project Management]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20510478\536869579,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20510478\536872027,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user39)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758155081243&to=1758155178414,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user60)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758157946942&to=1758158021179
TR-20510479,2025-09-17_STEX,ComputerOnly_Tests,TC-14933,    0.16.621_AzureDeployment_az,[TC-14933] Company adds multiples devices at once and modify parameters in Offline Mode part1,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872026.txt,PTT,,Devices,[Devices],2,1,1,0,0,UNSTABLE,Passed,Failed,,Error: [Project open error dialog] An error is occurring while the system is opening or creating the project.         An \\\Error\\\ dialog is being displayed after complete the base steps to for the project,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20510479\536869582,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20510479\536872026,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user18)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758182428368&to=1758183414804,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user11)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758157985318&to=1758158072977
TR-20510481,2025-09-17_STEX,ComputerOnly_Tests,TC-14934,    0.16.621_AzureDeployment_az,[TC-14934] Company adds multiples devices at once and modify parameters in Offline Mode part2,https://sncstexregression1.az.ra.rockwell.com/stdouts/536871994.txt,PTT,,Devices,[Devices],2,0,2,0,0,FAILED,Failed,Failed,AssertionError: expected false to be truthy,AssertionError: expected false to be truthy,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20510481\536869529,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20510481\536871994,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user04)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758176252765&to=1758176826618,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user32)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758159495953&to=1758160045838
TR-20510487,2025-09-17_STEX,ComputerOnly_Tests,TC-14941,    0.16.621_AzureDeployment_az,[TC-14941] - Restore default values on AOI_TYPEs when the datatype changes,https://sncstexregression1.az.ra.rockwell.com/stdouts/536871983.txt,POD 28 - Raccoon,,Add-On-Instructions (AOI),"[Tag Editor, Add-On Instructions (AOI)]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783785\CL-36281\CL-38398\TS-139869\TR-20510487\536869559,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783788\CL-36281\CL-38398\TS-139869\TR-20510487\536871983,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user54)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758159825507&to=1758160377051,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user16)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758172844570&to=1758173415467
TR-20510488,2025-09-17_STEX,ComputerOnly_Tests,TC-14950,    0.16.621_AzureDeployment_az,"[TC-14950] Verify rack optimized device assign, unassign and delete workflow",https://sncstexregression1.az.ra.rockwell.com/stdouts/536872914.txt,POD 5 - Kraken,,Devices,"[Devices, Devices -> Device Profile, Devices -> Device List]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783786\CL-36281\CL-38398\TS-139869\TR-20510488\536870522,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783789\CL-36281\CL-38398\TS-139869\TR-20510488\536872914,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user51)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758150733943&to=1758151100985,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user22)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758165063737&to=1758165439684
TR-20510489,2025-09-17_STEX,ComputerOnly_Tests,TC-14987,    0.16.621_AzureDeployment_az,[TC-14987] Designer creates a shared project Part 1,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872917.txt,PTT,,N/A - System Test,[DIB],2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783786\CL-36281\CL-38398\TS-139869\TR-20510489\536870526,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783789\CL-36281\CL-38398\TS-139869\TR-20510489\536872917,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user52)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758171073356&to=1758171911781,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user50)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758165103009&to=1758165959077
TR-20510491,2025-09-17_STEX,ComputerOnly_Tests,TC-14988,    0.16.621_AzureDeployment_az,[TC-14988] Designer creates a shared project Part 2,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872899.txt,PTT,,N/A - System Test,[DIB],2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783786\CL-36281\CL-38398\TS-139869\TR-20510491\536870514,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783789\CL-36281\CL-38398\TS-139869\TR-20510491\536872899,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user09)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758155958033&to=1758156806283,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user23)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758172875577&to=1758173714627
TR-20510492,2025-09-17_STEX,ComputerOnly_Tests,TC-14994,    0.16.621_AzureDeployment_az,[TC-14994] LD - Renaming main routine and verify a modal confirm,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872898.txt,POD 30 - Falcon,,Ladder Diagram,,2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783786\CL-36281\CL-38398\TS-139869\TR-20510492\536870512,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783789\CL-36281\CL-38398\TS-139869\TR-20510492\536872898,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user49)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758176252001&to=1758176386924,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user40)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758179290620&to=1758179423982
TR-20510493,2025-09-17_STEX,ComputerOnly_Tests,TC-14998,    0.16.621_AzureDeployment_az,[TC-14998] Verify selected devices preserve after navigation during device assignment - Catalog & Project,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872903.txt,POD 16 - Badger,,Devices,"[Devices -> Device Connections, Devices]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783786\CL-36281\CL-38398\TS-139869\TR-20510493\536870518,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783789\CL-36281\CL-38398\TS-139869\TR-20510493\536872903,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user36)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758159113344&to=1758159241742,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user19)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758170499305&to=1758170634060
TR-20510494,2025-09-17_STEX,ComputerOnly_Tests,TC-14999,    0.16.621_AzureDeployment_az,[TC-14999] Verify Project device configure page default state,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872902.txt,POD 16 - Badger,,Devices,"[Devices -> Device Connections, Devices]",2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783786\CL-36281\CL-38398\TS-139869\TR-20510494\536870516,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783789\CL-36281\CL-38398\TS-139869\TR-20510494\536872902,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user48)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758183124774&to=1758183221248,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user04)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758179277982&to=1758179394384
TR-20510495,2025-09-17_STEX,ComputerOnly_Tests,TC-15024,    0.16.621_AzureDeployment_az,[TC-15024] Import Post Shipment Over Pre Shipment,https://sncstexregression1.az.ra.rockwell.com/stdouts/536872907.txt,POD 19 - Pangolin,,IntelliCENTER,[IntelliCENTER],2,2,0,0,0,PASSED,Passed,Passed,,,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783786\CL-36281\CL-38398\TS-139869\TR-20510495\536870520,\\stexartifacts.file.core.windows.net\regression1\CVB RAIDER\RL-48\job_11783789\CL-36281\CL-38398\TS-139869\TR-20510495\536872907,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user04)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758181229250&to=1758181379644,https://grafana-dev.ftds-dev.rockwellautomation.com/d/XkLVe0Xnk/logs-with-regex-search-2g?&var-LOKI=l-base001&var-query=:(-%7Cftdsdnightlystex01-user13)%5C%5C)&var-stream=stdout&var-namespace=ftdsdnightlystex01&var-app=All&var-container=All&var-level=All&from=1758173723645&to=1758173878242
